node_1,node_2,distance,neighbor,color
20,78,202.95,False,red
20,79,267.23,False,red
20,80,242.5,False,red
20,81,248.82,False,red
20,82,174.67,False,red
20,83,91.44,False,red
20,84,167.63,False,red
20,85,228.42,False,red
20,86,253.87,False,red
20,87,186.6,False,red
20,88,346.68,False,red
20,89,143.28,False,red
20,90,324.6,False,red
20,91,269.71,False,red
20,92,272.31,False,red
20,93,186.22,False,red
20,94,206.82,False,red
20,95,246.45,False,red
20,96,182.21,False,red
20,97,163.6,False,red
20,98,234.78,False,red
20,99,193.21,False,red
21,0,481.4,False,red
21,1,475.42,False,red
21,2,161.24,False,red
21,3,391.62,False,red
21,4,170.66,False,red
21,5,233.45,False,red
21,6,464.58,False,red
21,7,137.84,False,red
21,8,246.02,False,red
21,9,308.6,False,red
21,10,383.96,False,red
21,11,151.34,False,red
21,12,189.91,False,red
21,13,377.96,False,red
21,14,278.79,False,red
21,15,382.91,False,red
21,16,214.28,False,red
21,17,164.73,False,red
21,18,487.0,False,red
21,19,427.06,False,red
21,20,301.87,False,red
21,22,148.66,False,red
21,23,136.52,False,red
21,24,254.52,False,red
21,25,397.92,False,red
21,26,281.13,False,red
21,27,369.23,False,red
21,28,232.11,False,red
21,29,317.59,False,red
21,30,496.5,False,red
21,31,453.4,False,red
21,32,364.62,False,red
21,33,520.83,False,red
21,34,283.83,False,red
21,35,483.14,False,red
21,36,165.44,False,red
21,37,162.26,False,red
21,38,368.0,False,red
21,39,192.04,False,red
21,40,491.47,False,red
21,41,279.87,False,red
21,42,162.27,False,red
21,43,96.05,False,red
21,44,242.71,False,red
21,45,175.07,False,red
21,46,461.46,False,red
21,47,464.84,False,red
21,48,305.0,False,red
21,49,348.17,False,red
21,50,55.22,False,red
21,51,168.86,False,red
21,52,439.89,False,red
21,53,143.84,False,red
21,54,93.64,False,red
21,55,488.36,False,red
21,56,101.97,False,red
21,57,279.4,False,red
21,58,335.01,False,red
21,59,340.83,False,red
21,60,115.52,False,red
21,61,344.47,False,red
21,62,401.06,False,red
21,63,238.31,False,red
21,64,212.93,False,red
21,65,319.04,False,red
21,66,500.19,False,red
21,67,108.16,False,red
21,68,108.91,False,red
21,69,503.05,False,red
21,70,331.62,False,red
21,71,478.28,False,red
21,72,200.81,False,red
21,73,276.4,False,red
21,74,237.54,False,red
21,75,467.72,False,red
21,76,294.92,False,red
21,77,68.18,False,red
21,78,415.06,False,red
21,79,238.11,False,red
21,80,59.91,False,red
21,81,264.85,False,red
21,82,295.08,False,red
21,83,238.95,False,red
21,84,172.0,False,red
21,85,318.94,False,red
21,86,375.13,False,red
21,87,454.91,False,red
21,88,472.14,False,red
21,89,417.16,False,red
21,90,423.33,False,red
21,91,32.57,True,green
21,92,314.42,False,red
21,93,283.62,False,red
21,94,276.87,False,red
21,95,287.65,False,red
21,96,345.25,False,red
21,97,161.52,False,red
21,98,175.17,False,red
21,99,356.14,False,red
22,0,404.21,False,red
22,1,383.82,False,red
22,2,255.28,False,red
22,3,295.55,False,red
22,4,32.14,True,green
22,5,297.32,False,red
22,6,441.55,False,red
22,7,239.08,False,red
22,8,326.17,False,red
22,9,355.09,False,red
22,10,438.79,False,red
22,11,172.7,False,red
22,12,66.19,False,red
22,13,297.74,False,red
22,14,151.11,False,red
22,15,274.53,False,red
22,16,345.38,False,red
22,17,76.03,False,red
22,18,517.82,False,red
22,19,349.7,False,red
22,20,320.04,False,red
22,21,148.66,False,red
22,23,218.66,False,red
22,24,290.3,False,red
22,25,329.6,False,red
22,26,209.29,False,red
22,27,433.04,False,red
22,28,146.78,False,red
22,29,373.57,False,red
22,30,401.1,False,red
22,31,411.9,False,red
22,32,263.07,False,red
22,33,548.51,False,red
22,34,289.11,False,red
22,35,456.65,False,red
22,36,297.36,False,red
22,37,105.38,False,red
22,38,312.12,False,red
22,39,321.04,False,red
22,40,513.43,False,red
22,41,400.13,False,red
22,42,50.54,False,red
22,43,121.81,False,red
22,44,304.53,False,red
22,45,233.12,False,red
22,46,454.8,False,red
22,47,393.88,False,red
22,48,347.12,False,red
22,49,414.21,False,red
22,50,160.33,False,red
22,51,165.16,False,red
22,52,388.01,False,red
22,53,215.24,False,red
22,54,217.82,False,red
22,55,492.94,False,red
22,56,111.63,False,red
22,57,358.23,False,red
22,58,339.09,False,red
22,59,413.66,False,red
22,60,243.99,False,red
22,61,440.67,False,red
22,62,371.94,False,red
22,63,183.92,False,red
22,64,76.24,False,red
22,65,208.19,False,red
22,66,474.68,False,red
22,67,93.39,False,red
22,68,236.96,False,red
22,69,490.82,False,red
22,70,405.18,False,red
22,71,498.08,False,red
22,72,249.3,False,red
22,73,145.21,False,red
22,74,123.07,False,red
22,75,363.55,False,red
22,76,397.29,False,red
22,77,119.82,False,red
22,78,352.96,False,red
22,79,365.79,False,red
22,80,160.23,False,red
22,81,158.46,False,red
22,82,386.17,False,red
22,83,296.99,False,red
22,84,152.41,False,red
22,85,423.99,False,red
22,86,279.87,False,red
22,87,418.53,False,red
22,88,362.44,False,red
22,89,459.27,False,red
22,90,310.0,False,red
22,91,143.38,False,red
22,92,201.42,False,red
22,93,210.09,False,red
22,94,381.58,False,red
22,95,403.18,False,red
22,96,429.56,False,red
22,97,158.15,False,red
22,98,298.26,False,red
22,99,284.97,False,red
23,0,405.66,False,red
23,1,413.77,False,red
23,2,37.34,True,green
23,3,342.47,False,red
23,4,221.51,False,red
23,5,96.94,False,red
23,6,350.2,False,red
23,7,31.14,True,green
23,8,113.15,False,red
23,9,172.86,False,red
23,10,247.52,False,red
23,11,75.29,False,red
23,12,218.56,False,red
23,13,314.8,False,red
23,14,284.45,False,red
23,15,348.24,False,red
23,16,148.81,False,red
23,17,179.72,False,red
23,18,351.71,False,red
23,19,355.88,False,red
23,20,175.85,False,red
23,21,136.52,False,red
23,22,218.66,False,red
23,24,124.28,False,red
23,25,321.63,False,red
23,26,227.7,False,red
23,27,233.65,False,red
23,28,207.04,False,red
23,29,181.07,False,red
23,30,437.19,False,red
23,31,351.37,False,red
23,32,324.75,False,red
23,33,385.79,False,red
23,34,167.07,False,red
23,35,369.91,False,red
23,36,112.29,False,red
23,37,152.64,False,red
23,38,284.62,False,red
23,39,125.1,False,red
23,40,357.84,False,red
23,41,187.0,False,red
23,42,197.0,False,red
23,43,97.05,False,red
23,44,106.22,False,red
23,45,44.55,False,red
23,46,338.64,False,red
23,47,384.85,False,red
23,48,170.14,False,red
23,49,212.8,False,red
23,50,82.22,False,red
23,51,103.39,False,red
23,52,346.35,False,red
23,53,14.87,True,green
23,54,67.27,False,red
23,55,360.03,False,red
23,56,108.02,False,red
23,57,146.71,False,red
23,58,213.56,False,red
23,59,207.02,False,red
23,60,77.37,False,red
23,61,223.01,False,red
23,62,294.33,False,red
23,63,182.22,False,red
23,64,246.45,False,red
23,65,296.66,False,red
23,66,385.68,False,red
23,67,127.06,False,red
23,68,74.97,False,red
23,69,381.48,False,red
23,70,197.91,False,red
23,71,345.35,False,red
23,72,70.83,False,red
23,73,287.2,False,red
23,74,238.81,False,red
23,75,419.95,False,red
23,76,178.63,False,red
23,77,103.74,False,red
23,78,331.75,False,red
23,79,161.94,False,red
23,80,78.24,False,red
23,81,249.63,False,red
23,82,169.37,False,red
23,83,102.8,False,red
23,84,119.81,False,red
23,85,205.35,False,red
23,86,327.2,False,red
23,87,349.32,False,red
23,88,430.41,False,red
23,89,280.96,False,red
23,90,390.16,False,red
23,91,108.07,False,red
23,92,295.33,False,red
23,93,231.14,False,red
23,94,163.05,False,red
23,95,187.26,False,red
23,96,216.16,False,red
23,97,102.0,False,red
23,98,98.23,False,red
23,99,287.6,False,red
24,0,318.44,False,red
24,1,339.6,False,red
24,2,123.02,False,red
24,3,287.61,False,red
24,4,279.66,False,red
24,5,54.2,False,red
24,6,231.22,False,red
24,7,142.14,False,red
24,8,91.29,False,red
24,9,65.19,False,red
24,10,149.12,False,red
24,11,119.62,False,red
24,12,261.28,False,red
24,13,248.94,False,red
24,14,292.25,False,red
24,15,307.24,False,red
24,16,221.35,False,red
24,17,225.16,False,red
24,18,234.91,False,red
24,19,276.96,False,red
24,20,53.04,False,red
24,21,254.52,False,red
24,22,290.3,False,red
24,23,124.28,False,red
24,25,240.83,False,red
24,26,190.69,False,red
24,27,147.31,False,red
24,28,207.02,False,red
24,29,86.98,False,red
24,30,363.68,False,red
24,31,242.33,False,red
24,32,281.75,False,red
24,33,268.02,False,red
24,34,59.64,False,red
24,35,251.34,False,red
24,36,207.48,False,red
24,37,191.32,False,red
24,38,200.56,False,red
24,39,205.36,False,red
24,40,237.26,False,red
24,41,217.69,False,red
24,42,250.71,False,red
24,43,182.04,False,red
24,44,50.45,False,red
24,45,80.62,False,red
24,46,215.2,False,red
24,47,294.84,False,red
24,48,56.82,False,red
24,49,131.38,False,red
24,50,199.46,False,red
24,51,125.92,False,red
24,52,245.58,False,red
24,53,112.92,False,red
24,54,190.39,False,red
24,55,235.85,False,red
24,56,187.26,False,red
24,57,103.83,False,red
24,58,93.19,False,red
24,59,137.3,False,red
24,60,194.03,False,red
24,61,192.57,False,red
24,62,183.81,False,red
24,63,159.26,False,red
24,64,285.81,False,red
24,65,275.84,False,red
24,66,266.02,False,red
24,67,201.38,False,red
24,68,193.89,False,red
24,69,258.28,False,red
24,70,130.86,False,red
24,71,223.83,False,red
24,72,54.13,False,red
24,73,299.03,False,red
24,74,253.28,False,red
24,75,358.77,False,red
24,76,173.0,False,red
24,77,203.09,False,red
24,78,242.5,False,red
24,79,220.12,False,red
24,80,194.65,False,red
24,81,246.08,False,red
24,82,143.39,False,red
24,83,42.72,False,red
24,84,141.35,False,red
24,85,196.96,False,red
24,86,275.61,False,red
24,87,237.23,False,red
24,88,374.2,False,red
24,89,170.21,False,red
24,90,345.81,False,red
24,91,222.99,False,red
24,92,277.95,False,red
24,93,194.16,False,red
24,94,168.44,False,red
24,95,207.18,False,red
24,96,164.98,False,red
24,97,132.42,False,red
24,98,182.99,False,red
24,99,219.89,False,red
25,0,84.65,False,red
25,1,99.04,False,red
25,2,341.72,False,red
25,3,81.49,False,red
25,4,300.15,False,red
25,5,294.11,False,red
25,6,158.43,False,red
25,7,351.01,False,red
25,8,332.1,False,red
25,9,271.09,False,red
25,10,324.46,False,red
25,11,257.82,False,red
25,12,265.45,False,red
25,13,41.62,False,red
25,14,213.65,False,red
25,15,121.15,False,red
25,16,455.06,False,red
25,17,258.49,False,red
25,18,320.1,False,red
25,19,36.12,True,green
25,20,205.85,False,red
25,21,397.92,False,red
25,22,329.6,False,red
25,23,321.63,False,red
25,24,240.83,False,red
25,26,121.82,False,red
25,27,341.67,False,red
25,28,183.13,False,red
25,29,297.33,False,red
25,30,123.04,False,red
25,31,103.94,False,red
25,32,104.81,False,red
25,33,335.79,False,red
25,34,181.76,False,red
25,35,163.25,False,red
25,36,430.22,False,red
25,37,242.91,False,red
25,38,40.31,False,red
25,39,435.49,False,red
25,40,298.28,False,red
25,41,458.51,False,red
25,42,279.96,False,red
25,43,301.96,False,red
25,44,291.25,False,red
25,45,284.43,False,red
25,46,199.58,False,red
25,47,67.01,False,red
25,48,259.82,False,red
25,49,337.02,False,red
25,50,356.91,False,red
25,51,233.19,False,red
25,52,69.2,False,red
25,53,306.78,False,red
25,54,382.69,False,red
25,55,248.24,False,red
25,56,296.29,False,red
25,57,340.44,False,red
25,58,176.88,False,red
25,59,352.04,False,red
25,60,398.41,False,red
25,61,421.81,False,red
25,62,107.07,False,red
25,63,160.01,False,red
25,64,269.68,False,red
25,65,150.62,False,red
25,66,179.01,False,red
25,67,294.06,False,red
25,68,395.06,False,red
25,69,214.54,False,red
25,70,349.46,False,red
25,71,283.09,False,red
25,72,266.85,False,red
25,73,224.27,False,red
25,74,213.34,False,red
25,75,126.46,False,red
25,76,411.69,False,red
25,77,329.73,False,red
25,78,26.91,True,green
25,79,457.79,False,red
25,80,352.15,False,red
25,81,178.53,False,red
25,82,379.68,False,red
25,83,283.1,False,red
25,84,226.5,False,red
25,85,433.67,False,red
25,86,83.19,False,red
25,87,117.63,False,red
25,88,146.1,False,red
25,89,307.33,False,red
25,90,140.23,False,red
25,91,367.87,False,red
25,92,158.42,False,red
25,93,120.42,False,red
25,94,408.77,False,red
25,95,447.84,False,red
25,96,386.91,False,red
25,97,239.37,False,red
25,98,409.98,False,red
25,99,44.64,False,red
26,0,202.0,False,red
26,1,194.79,False,red
26,2,255.99,False,red
26,3,115.6,False,red
26,4,181.14,False,red
26,5,233.91,False,red
26,6,241.83,False,red
26,7,258.79,False,red
26,8,274.19,False,red
26,9,244.81,False,red
26,10,320.06,False,red
26,11,154.78,False,red
26,12,147.25,False,red
26,13,96.88,False,red
26,14,120.93,False,red
26,15,122.02,False,red
26,16,373.36,False,red
26,17,136.8,False,red
26,18,358.92,False,red
26,19,147.03,False,red
26,20,183.13,False,red
26,21,281.13,False,red
26,22,209.29,False,red
26,23,227.7,False,red
26,24,190.69,False,red
26,25,121.82,False,red
26,27,327.77,False,red
26,28,62.65,False,red
26,29,271.11,False,red
26,30,216.62,False,red
26,31,204.71,False,red
26,32,97.59,False,red
26,33,383.65,False,red
26,34,147.41,False,red
26,35,254.37,False,red
26,36,339.99,False,red
26,37,122.0,False,red
26,38,103.35,False,red
26,39,350.96,False,red
26,40,345.62,False,red
26,41,393.64,False,red
26,42,159.09,False,red
26,43,186.51,False,red
26,44,234.88,False,red
26,45,200.39,False,red
26,46,265.76,False,red
26,47,188.07,False,red
26,48,233.35,False,red
26,49,315.98,False,red
26,50,245.41,False,red
26,51,126.91,False,red
26,52,178.94,False,red
26,53,213.69,False,red
26,54,280.22,False,red
26,55,310.41,False,red
26,56,179.25,False,red
26,57,293.4,False,red
26,58,178.08,False,red
26,59,325.4,False,red
26,60,299.88,False,red
26,61,383.09,False,red
26,62,172.74,False,red
26,63,46.14,False,red
26,64,156.49,False,red
26,65,85.99,False,red
26,66,272.25,False,red
26,67,174.65,False,red
26,68,295.33,False,red
26,69,295.48,False,red
26,70,319.92,False,red
26,71,329.46,False,red
26,72,191.95,False,red
26,73,130.61,False,red
26,74,101.82,False,red
26,75,193.49,False,red
26,76,359.12,False,red
26,77,213.38,False,red
26,78,143.96,False,red
26,79,381.76,False,red
26,80,241.02,False,red
26,81,73.93,False,red
26,82,332.34,False,red
26,83,225.46,False,red
26,84,115.04,False,red
26,85,384.66,False,red
26,86,99.86,False,red
26,87,213.0,False,red
26,88,202.85,False,red
26,89,320.63,False,red
26,90,163.42,False,red
26,91,252.74,False,red
26,92,89.2,False,red
26,93,3.61,True,green
26,94,351.14,False,red
26,95,387.01,False,red
26,96,355.22,False,red
26,97,131.06,False,red
26,98,324.16,False,red
26,99,77.52,False,red
27,0,402.46,False,red
27,1,437.51,False,red
27,2,209.31,False,red
27,3,406.71,False,red
27,4,425.05,False,red
27,5,138.76,False,red
27,6,257.0,False,red
27,7,233.36,False,red
27,8,124.65,False,red
27,9,84.05,False,red
27,10,28.64,True,green
27,11,260.35,False,red
27,12,408.21,False,red
27,13,363.07,False,red
27,14,437.22,False,red
27,15,433.97,False,red
27,16,240.67,False,red
27,17,371.44,False,red
27,18,146.77,False,red
27,19,375.5,False,red
27,20,145.53,False,red
27,21,369.23,False,red
27,22,433.04,False,red
27,23,233.65,False,red
27,24,147.31,False,red
27,25,341.67,False,red
27,26,327.77,False,red
27,28,352.75,False,red
27,29,60.42,False,red
27,30,460.49,False,red
27,31,297.76,False,red
27,32,408.93,False,red
27,33,179.52,False,red
27,34,180.47,False,red
27,35,274.93,False,red
27,36,257.16,False,red
27,37,337.67,False,red
27,38,303.9,False,red
27,39,239.37,False,red
27,40,167.15,False,red
27,41,191.02,False,red
27,42,396.35,False,red
27,43,317.13,False,red
27,44,130.36,False,red
27,45,203.3,False,red
27,46,215.08,False,red
27,47,377.46,False,red
27,48,95.01,False,red
27,49,21.26,True,green
27,50,315.78,False,red
27,51,271.56,False,red
27,52,317.67,False,red
27,53,229.39,False,red
27,54,283.94,False,red
27,55,203.07,False,red
27,56,324.7,False,red
27,57,93.23,False,red
27,58,165.2,False,red
27,59,35.9,True,green
27,60,274.2,False,red
27,61,102.79,False,red
27,62,248.4,False,red
27,63,303.06,False,red
27,64,433.04,False,red
27,65,413.68,False,red
27,66,281.96,False,red
27,67,341.06,False,red
27,68,277.68,False,red
27,69,251.51,False,red
27,70,43.66,False,red
27,71,162.5,False,red
27,72,183.98,False,red
27,73,444.54,False,red
27,74,399.81,False,red
27,75,467.85,False,red
27,76,129.14,False,red
27,77,332.74,False,red
27,78,332.88,False,red
27,79,223.79,False,red
27,80,311.89,False,red
27,81,390.01,False,red
27,82,100.22,False,red
27,83,136.85,False,red
27,84,287.89,False,red
27,85,133.66,False,red
27,86,397.9,False,red
27,87,285.7,False,red
27,88,486.56,False,red
27,89,75.43,False,red
27,90,468.34,False,red
27,91,341.71,False,red
27,92,416.92,False,red
27,93,330.96,False,red
27,94,141.57,False,red
27,95,173.0,False,red
27,96,64.03,False,red
27,97,277.4,False,red
27,98,231.24,False,red
27,99,335.87,False,red
28,0,260.3,False,red
28,1,246.27,False,red
28,2,240.63,False,red
28,3,160.23,False,red
28,4,118.51,False,red
28,5,239.28,False,red
28,6,301.32,False,red
28,7,237.61,False,red
28,8,277.96,False,red
28,9,268.75,False,red
28,10,349.74,False,red
28,11,132.02,False,red
28,12,84.91,False,red
28,13,153.55,False,red
28,14,85.48,False,red
28,15,151.61,False,red
28,16,355.84,False,red
28,17,76.24,False,red
28,18,404.04,False,red
28,19,205.29,False,red
28,20,214.9,False,red
28,21,232.11,False,red
28,22,146.78,False,red
28,23,207.04,False,red
28,24,207.02,False,red
28,25,183.13,False,red
28,26,62.65,False,red
28,27,352.75,False,red
28,29,293.17,False,red
28,30,266.18,False,red
28,31,266.85,False,red
28,32,132.52,False,red
28,33,431.19,False,red
28,34,179.01,False,red
28,35,314.87,False,red
28,36,316.84,False,red
28,37,70.01,False,red
28,38,165.92,False,red
28,39,332.0,False,red
28,40,393.86,False,red
28,41,387.33,False,red
28,42,96.84,False,red
28,43,142.89,False,red
28,44,242.66,False,red
28,45,191.19,False,red
28,46,321.27,False,red
28,47,248.3,False,red
28,48,258.12,False,red
28,49,338.07,False,red
28,50,204.6,False,red
28,51,104.81,False,red
28,52,241.59,False,red
28,53,194.98,False,red
28,54,248.17,False,red
28,55,363.8,False,red
28,56,133.27,False,red
28,57,302.68,False,red
28,58,220.23,False,red
28,59,344.21,False,red
28,60,270.9,False,red
28,61,393.03,False,red
28,62,231.61,False,red
28,63,51.87,False,red
28,64,97.0,False,red
28,65,91.55,False,red
28,66,332.84,False,red
28,67,123.98,False,red
28,68,265.38,False,red
28,69,353.56,False,red
28,70,337.48,False,red
28,71,377.83,False,red
28,72,191.21,False,red
28,73,92.01,False,red
28,74,48.38,False,red
28,75,235.64,False,red
28,76,361.87,False,red
28,77,166.93,False,red
28,78,206.19,False,red
28,79,368.14,False,red
28,80,200.87,False,red
28,81,42.94,False,red
28,82,339.39,False,red
28,83,233.28,False,red
28,84,87.37,False,red
28,85,388.6,False,red
28,86,143.75,False,red
28,87,274.58,False,red
28,88,240.31,False,red
28,89,357.69,False,red
28,90,192.9,False,red
28,91,206.83,False,red
28,92,89.1,False,red
28,93,63.32,False,red
28,94,351.07,False,red
28,95,383.55,False,red
28,96,370.06,False,red
28,97,105.12,False,red
28,98,305.2,False,red
28,99,138.5,False,red
29,0,365.09,False,red
29,1,395.41,False,red
29,2,161.99,False,red
29,3,356.7,False,red
29,4,364.93,False,red
29,5,84.15,False,red
29,6,238.2,False,red
29,7,185.83,False,red
29,8,83.52,False,red
29,9,26.93,True,green
29,10,67.01,False,red
29,11,200.94,False,red
29,12,347.8,False,red
29,13,314.4,False,red
29,14,378.0,False,red
29,15,381.41,False,red
29,16,219.06,False,red
29,17,311.12,False,red
29,18,175.38,False,red
29,19,332.47,False,red
29,20,93.04,False,red
29,21,317.59,False,red
29,22,373.57,False,red
29,23,181.07,False,red
29,24,86.98,False,red
29,25,297.33,False,red
29,26,271.11,False,red
29,27,60.42,False,red
29,28,293.17,False,red
29,30,419.0,False,red
29,31,268.88,False,red
29,32,356.08,False,red
29,33,209.81,False,red
29,34,125.28,False,red
29,35,257.77,False,red
29,36,224.59,False,red
29,37,277.33,False,red
29,38,258.01,False,red
29,39,211.86,False,red
29,40,187.36,False,red
29,41,186.6,False,red
29,42,336.17,False,red
29,43,259.31,False,red
29,44,74.97,False,red
29,45,146.6,False,red
29,46,204.94,False,red
29,47,340.24,False,red
29,48,38.63,True,green
29,49,45.1,False,red
29,50,263.05,False,red
29,51,211.3,False,red
29,52,283.13,False,red
29,53,174.9,False,red
29,54,237.41,False,red
29,55,207.0,False,red
29,56,266.33,False,red
29,57,63.2,False,red
29,58,121.92,False,red
29,59,55.54,False,red
29,60,231.67,False,red
29,61,125.32,False,red
29,62,214.22,False,red
29,63,244.1,False,red
29,64,372.63,False,red
29,65,357.08,False,red
29,66,268.2,False,red
29,67,282.19,False,red
29,68,234.08,False,red
29,69,246.15,False,red
29,70,52.15,False,red
29,71,177.89,False,red
29,72,125.4,False,red
29,73,385.11,False,red
29,74,339.92,False,red
29,75,421.89,False,red
29,76,127.53,False,red
29,77,276.44,False,red
29,78,292.06,False,red
29,79,207.78,False,red
29,80,258.84,False,red
29,81,331.15,False,red
29,82,93.11,False,red
29,83,79.81,False,red
29,84,227.52,False,red
29,85,143.39,False,red
29,86,346.7,False,red
29,87,259.08,False,red
29,88,439.51,False,red
29,89,101.71,False,red
29,90,417.46,False,red
29,91,288.59,False,red
29,92,359.92,False,red
29,93,274.41,False,red
29,94,132.56,False,red
29,95,170.88,False,red
29,96,89.59,False,red
29,97,217.25,False,red
29,98,197.91,False,red
29,99,286.25,False,red
30,0,67.12,False,red
30,1,24.08,True,green
30,2,460.26,False,red
30,3,106.38,False,red
30,4,369.2,False,red
30,5,416.65,False,red
30,6,240.56,False,red
30,7,467.49,False,red
30,8,454.96,False,red
30,9,393.1,False,red
30,10,441.26,False,red
30,11,368.37,False,red
30,12,335.02,False,red
30,13,122.54,False,red
30,14,257.78,False,red
30,15,129.63,False,red
30,16,575.35,False,red
30,17,340.8,False,red
30,18,418.69,False,red
30,19,87.05,False,red
30,20,328.43,False,red
30,21,496.5,False,red
30,22,401.1,False,red
30,23,437.19,False,red
30,24,363.68,False,red
30,25,123.04,False,red
30,26,216.62,False,red
30,27,460.49,False,red
30,28,266.18,False,red
30,29,419.0,False,red
30,31,181.22,False,red
30,32,138.03,False,red
30,33,427.67,False,red
30,34,304.77,False,red
30,35,235.48,False,red
30,36,547.94,False,red
30,37,334.77,False,red
30,38,163.34,False,red
30,39,554.98,False,red
30,40,392.84,False,red
30,41,581.26,False,red
30,42,356.28,False,red
30,43,402.88,False,red
30,44,414.04,False,red
30,45,402.81,False,red
30,46,290.07,False,red
30,47,89.05,False,red
30,48,382.0,False,red
30,49,457.36,False,red
30,50,462.01,False,red
30,51,341.54,False,red
30,52,149.62,False,red
30,53,422.51,False,red
30,54,494.58,False,red
30,55,336.16,False,red
30,56,395.13,False,red
30,57,463.44,False,red
30,58,297.48,False,red
30,59,473.13,False,red
30,60,512.51,False,red
30,61,543.97,False,red
30,62,214.77,False,red
30,63,261.95,False,red
30,64,329.46,False,red
30,65,193.84,False,red
30,66,245.0,False,red
30,67,388.75,False,red
30,68,508.53,False,red
30,69,289.21,False,red
30,70,471.0,False,red
30,71,379.32,False,red
30,72,387.1,False,red
30,73,266.92,False,red
30,74,278.04,False,red
30,75,47.8,False,red
30,76,534.72,False,red
30,77,429.33,False,red
30,78,127.62,False,red
30,79,579.23,False,red
30,80,457.59,False,red
30,81,243.02,False,red
30,82,502.62,False,red
30,83,405.76,False,red
30,84,331.24,False,red
30,85,556.58,False,red
30,86,122.69,False,red
30,87,197.13,False,red
30,88,65.44,False,red
30,89,418.87,False,red
30,90,107.42,False,red
30,91,468.97,False,red
30,92,201.21,False,red
30,93,213.8,False,red
30,94,531.77,False,red
30,95,570.79,False,red
30,96,508.41,False,red
30,97,346.51,False,red
30,98,528.98,False,red
30,99,149.72,False,red
31,0,114.98,False,red
31,1,162.79,False,red
31,2,361.45,False,red
31,3,183.7,False,red
31,4,385.13,False,red
31,5,295.38,False,red
31,6,60.01,False,red
31,7,376.61,False,red
31,8,326.84,False,red
31,9,246.66,False,red
31,10,274.53,False,red
31,11,303.2,False,red
31,12,351.75,False,red
31,13,145.44,False,red
31,14,312.54,False,red
31,15,224.2,False,red
31,16,463.3,False,red
31,17,336.86,False,red
31,18,237.7,False,red
31,19,116.71,False,red
31,20,192.94,False,red
31,21,453.4,False,red
31,22,411.9,False,red
31,23,351.37,False,red
31,24,242.33,False,red
31,25,103.94,False,red
31,26,204.71,False,red
31,27,297.76,False,red
31,28,266.85,False,red
31,29,268.88,False,red
31,30,181.22,False,red
31,32,208.75,False,red
31,33,246.71,False,red
31,34,186.51,False,red
31,35,60.08,False,red
31,36,448.75,False,red
31,37,314.26,False,red
31,38,102.0,False,red
31,39,447.69,False,red
31,40,211.62,False,red
31,41,450.06,False,red
31,42,361.36,False,red
31,43,359.12,False,red
31,44,289.56,False,red
31,45,308.35,False,red
31,46,108.85,False,red
31,47,92.23,False,red
31,48,237.54,False,red
31,49,299.47,False,red
31,50,405.19,False,red
31,51,284.74,False,red
31,52,36.4,True,green
31,53,337.0,False,red
31,54,417.75,False,red
31,55,155.46,False,red
31,56,356.42,False,red
31,57,324.72,False,red
31,58,153.03,False,red
31,59,317.69,False,red
31,60,427.93,False,red
31,61,392.19,False,red
31,62,58.52,False,red
31,63,229.54,False,red
31,64,360.72,False,red
31,65,252.38,False,red
31,66,75.13,False,red
31,67,359.07,False,red
31,68,426.17,False,red
31,69,113.36,False,red
31,70,317.82,False,red
31,71,198.18,False,red
31,72,284.9,False,red
31,73,323.15,False,red
31,74,305.0,False,red
31,75,207.04,False,red
31,76,394.85,False,red
31,77,387.02,False,red
31,78,77.82,False,red
31,79,460.17,False,red
31,80,400.13,False,red
31,81,272.59,False,red
31,82,360.63,False,red
31,83,283.68,False,red
31,84,284.3,False,red
31,85,412.24,False,red
31,86,187.0,False,red
31,87,16.03,True,green
31,88,229.11,False,red
31,89,244.97,False,red
31,90,237.7,False,red
31,91,421.35,False,red
31,92,259.92,False,red
31,93,204.69,False,red
31,94,396.68,False,red
31,95,436.23,False,red
31,96,353.81,False,red
31,97,292.31,False,red
31,98,424.95,False,red
31,99,139.39,False,red
32,0,151.18,False,red
32,1,121.49,False,red
32,2,353.56,False,red
32,3,34.18,True,green
32,4,231.18,False,red
32,5,328.5,False,red
32,6,262.09,False,red
32,7,355.88,False,red
32,8,368.77,False,red
32,9,329.19,False,red
32,10,396.96,False,red
32,11,250.84,False,red
32,12,197.0,False,red
32,13,63.51,False,red
32,14,123.03,False,red
32,15,25.5,True,green
32,16,470.94,False,red
32,17,204.56,False,red
32,18,413.35,False,red
32,19,103.59,False,red
32,20,263.88,False,red
32,21,364.62,False,red
32,22,263.07,False,red
32,23,324.75,False,red
32,24,281.75,False,red
32,25,104.81,False,red
32,26,97.59,False,red
32,27,408.93,False,red
32,28,132.52,False,red
32,29,356.08,False,red
32,30,138.03,False,red
32,31,208.75,False,red
32,33,432.55,False,red
32,34,230.93,False,red
32,35,267.9,False,red
32,36,437.01,False,red
32,37,202.48,False,red
32,38,121.2,False,red
32,39,448.45,False,red
32,40,394.39,False,red
32,41,490.2,False,red
32,42,218.66,False,red
32,43,274.27,False,red
32,44,328.6,False,red
32,45,297.93,False,red
32,46,300.0,False,red
32,47,149.2,False,red
32,48,317.49,False,red
32,49,399.81,False,red
32,50,335.41,False,red
32,51,222.61,False,red
32,52,173.64,False,red
32,53,310.92,False,red
32,54,374.71,False,red
